system:index,MNDWI_HLS,MNDWI_LS,NDBI_HLS,NDBI_LS,NDMI_HLS,NDMI_LS,NDWI_HLS,NDWI_LS,S2_EVI,S2_MNDWI,S2_NDBI,S2_NDMI,S2_NDVI,S2_NDWI,S2_SAVI,SAVI_HLS,SAVI_LS,VH_A,VH_D,VV_A,VV_D,brightness,cropland,dem,fifth,fourth,greenness,ndratio_A,ndratio_D,random,ratio_A,ratio_D,sixth,slope,wetness,.geo
45,-0.473613,-0.4689681,0.18608993,0.18087037,-0.18608993,-0.18087037,-0.31531304,-0.3147538,0.15089203,-0.28010893,0.11078957,-0.11078957,0.12044222,-0.17475156,0.10480906,0.15264915,0.14678733,-24.01371608736138,-24.47318215303681,-15.007440178949842,-11.100263804667396,0.5461692,0,1359.7649,0.084035255,-0.055387728,-9.3098654E-4,-0.23080494711498528,-0.3759241756974971,0.656652166986206,0.6249528446306727,0.4535684707961034,-0.035204455,8.4251795,-0.17993265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.19266570606807,41.24196910427668]}"
46,-0.50388867,-0.50828546,0.20261866,0.19400802,-0.20261866,-0.19400802,-0.33552632,-0.34867182,0.14030042,-0.2533279,0.06282572,-0.06282572,0.115564935,-0.19359198,0.102344885,0.14441976,0.15377907,-23.91646644933464,-24.05029995703419,-14.691710953621538,-14.6868814603698,0.542036,0,1368.1904,0.12047215,-0.061584137,-0.0063301944,-0.23893268515200033,-0.24171656672102526,0.9674217746842044,0.6142927085297027,0.610673525345126,-0.029683767,1.9935366,-0.20385908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.22311859419972,41.35695346064397]}"
47,-0.5409512,-0.52494156,0.23389246,0.18335202,-0.23389246,-0.18335202,-0.3515367,-0.37796867,0.14910682,-0.37693948,0.17029104,-0.17029104,0.1332394,-0.22082292,0.113454096,0.16808534,0.17992948,-26.71572515309283,-26.570767500982896,-19.11230904370236,-19.061154703917822,0.58151007,0,1290.874,0.101425394,-0.053715426,0.004737564,-0.16591189743683543,-0.16456928470698012,0.06507883149642313,0.7153954809079837,0.7173731320788049,-0.030225553,1.2375611,-0.23160127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.92362027847427,41.084584266498936]}"
48,-0.5650031,-0.54242444,0.2620073,0.2196395,-0.2620073,-0.2196395,-0.35564345,-0.36640728,0.1552102,-0.3480556,0.14960574,-0.14960574,0.14106905,-0.20935166,0.116325915,0.1514146,0.17749105,-26.10507404502129,-26.969111625157346,-16.76778440564995,-17.95333619869364,0.5094574,0,1260.8743,0.07009067,-0.04839804,0.00453145,-0.21779022852219335,-0.20069644160567976,0.9611376793251454,0.6423189751054498,0.6656999477115293,-0.031167189,3.0192544,-0.20477243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.8389091471818,41.28454924874394]}"
49,-0.44810906,-0.41525143,0.1125,0.1381332,-0.1125,-0.1381332,-0.35342607,-0.293884,0.110030994,-0.22443874,0.06452071,-0.06452071,0.09432586,-0.16252849,0.08160316,0.16695568,0.12881391,-20.67652556155007,-23.661689344639,-10.97691794590341,-14.303172592961275,0.5458818,0,1245.2244,0.08044634,-0.051449012,2.2792879E-4,-0.30643135598699334,-0.24650469602812072,0.7103187675638543,0.5308879343982247,0.6044865345255632,-0.036540706,1.6601926,-0.13962995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.76138453816229,41.114408333931706]}"
50,-0.5277652,-0.47807565,0.21377331,0.17141683,-0.21377331,-0.17141683,-0.3539222,-0.33401048,0.14336188,-0.30562276,0.12645976,-0.12645976,0.12375599,-0.18636143,0.1031019,0.15697469,0.13915186,-24.855718628704793,-24.97229514878957,-16.705407949658344,-17.576039969352983,0.47247213,0,1368.3231,0.0642211,-0.048876233,2.9674382E-4,-0.19610418075840919,-0.17383183522691661,0.34740879237004885,0.6720951503838635,0.7038215696487518,-0.028683733,1.6739987,-0.1580769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.21557274581312,41.25733029563512]}"
51,-0.49180004,-0.4621064,0.13910682,0.12940107,-0.13910682,-0.12940107,-0.37859386,-0.3538864,0.14665557,-0.26894233,0.05898756,-0.05898756,0.1248883,-0.21333966,0.11169703,0.18157068,0.1712606,-24.088818937888227,-25.280959738116486,-13.541911562522905,-13.882690824551325,0.56493104,0,1277.8112,0.08180146,-0.049338743,0.01586063,-0.2802737878088785,-0.2910420440843785,0.5101569708330238,0.5621658578380295,0.5491362261702503,-0.030293863,1.3887147,-0.17169154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.88651985724013,41.3548873354905]}"
52,-0.50995505,-0.47030756,0.1958291,0.12661755,-0.1958291,-0.12661755,-0.3489761,-0.36544505,0.16392119,-0.31681666,0.111471824,-0.111471824,0.14665975,-0.2128622,0.12361277,0.15979557,0.17968468,-25.873297375324547,-25.9538792589581,-15.58824671028219,-15.970158594906561,0.5210697,0,1295.7811,0.09199063,-0.057324696,0.0026846235,-0.24806241281816574,-0.23813833721961528,0.23663437681765565,0.6024839619069486,0.6153283844608466,-0.030492848,0.9197883,-0.17749332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.93323225201435,41.080272353135165]}"
53,-0.4936812,-0.5077397,0.16855367,0.10175762,-0.16855367,-0.10175762,-0.35463756,-0.42810145,0.16333577,-0.2652003,0.057554316,-0.057554316,0.14094374,-0.21064389,0.12222657,0.16968177,0.22564368,-24.130422504860483,-24.09723190309007,-13.035092269562828,-13.552371297250609,0.51367974,0,1333.9966,0.0986783,-0.058209434,0.025336474,-0.2985383171103896,-0.2800789307055444,0.08290368332363984,0.5401932878273153,0.5624036549821618,-0.030509233,1.1558375,-0.16916585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.10543929198006,41.38551988667898]}"
54,-0.5273792,-0.37777105,-0.20024532,-0.06796032,0.20024532,0.06796032,-0.65812325,-0.43458396,0.16861159,-0.10770885,-0.13271935,0.13271935,0.13522957,-0.23715813,0.13146591,0.39969394,0.25482994,-22.102408355413722,-23.67928043461923,-10.870620903878853,-11.88944192584039,0.5352064,0,1302.1174,0.057873566,-0.032159723,0.12545797,-0.3406355953288546,-0.3314664605969977,0.8258015876602532,0.4918297015002089,0.5021031766006693,-0.015697453,1.0412279,-0.03671241,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.98003447831698,41.33862782884794]}"
55,-0.5552015,-0.54493535,0.22767295,0.21853599,-0.22767295,-0.21853599,-0.37492004,-0.37050954,0.15590188,-0.343614,0.14529732,-0.14529732,0.14383551,-0.2087401,0.11712861,0.16910005,0.16155781,-26.903970598829932,-25.491781126118017,-16.484444652877173,-18.516852843699148,0.46530145,0,1265.0455,0.06543893,-0.04749318,0.010899358,-0.24014534491537595,-0.15848999737648176,0.45303953699581223,0.6127141937032182,0.7263852122411096,-0.026859514,2.7689588,-0.1785897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.83702268508515,41.34069395400141]}"
56,-0.50145346,-0.4449408,0.1987732,0.1379229,-0.1987732,-0.1379229,-0.33619022,-0.32707268,0.1389535,-0.31588945,0.13148014,-0.13148014,0.12103442,-0.19241479,0.102848485,0.15418045,0.15483643,-24.179455018656377,-25.848092702190876,-15.419900593810844,-16.62137703897522,0.5833079,0,1297.8163,0.109065875,-0.06062037,0.002052848,-0.2212044688446326,-0.2172552593533351,0.8992856041378173,0.637727383926278,0.6430407547078472,-0.034255188,0.44310844,-0.18846251,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.1680518672832,41.10255057218133]}"
57,-0.4840275,-0.45975816,0.15137255,0.11892344,-0.15137255,-0.11892344,-0.35895503,-0.3605135,0.19959714,-0.23037891,0.016920744,-0.016920744,0.15378624,-0.21424943,0.1386348,0.17041078,0.17497317,-24.27435757762955,-23.640446029634496,-13.712257143541922,-13.475709983719067,0.5462713,0,1368.3763,0.10764345,-0.05591055,0.006553061,-0.2780479521961967,-0.2738628440471687,0.10405671965694652,0.5648865103716972,0.570027738344132,-0.030446453,0.7523925,-0.18106365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.26093766766115,41.38983180004275]}"
58,-0.51975435,-0.49758703,0.13952418,0.099325776,-0.13952418,-0.099325776,-0.40995976,-0.41897267,0.18074651,-0.31874537,0.09183427,-0.09183427,0.15776323,-0.23372123,0.13777402,0.20095156,0.21554683,-25.69202812096304,-25.900069474658626,-14.79236388172563,-17.271204108653166,0.55860466,0,1259.2659,0.098311596,-0.053292267,0.026204048,-0.26923126913980916,-0.19987516350087525,0.517545986280431,0.5757569551177633,0.6668400687323178,-0.029281385,0.7389892,-0.17559373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.8231886297097,41.22894353265694]}"
59,-0.4423703,-0.41934898,0.034885533,0.04939875,-0.034885533,-0.04939875,-0.41387177,-0.37777597,0.12931469,-0.25831622,0.05511719,-0.05511719,0.11357062,-0.20613389,0.10046226,0.22659984,0.17576966,-25.795101586308306,-24.61655062985773,-15.505342213481274,-15.45578880072971,0.5332114,0,1245.9806,0.0862851,-0.046094343,0.045550242,-0.24914403880762795,-0.22860561572643198,0.36089507692610534,0.601096381093971,0.6278616786375905,-0.029271336,1.5080013,-0.1364184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.77593724576502,41.270535530311676]}"
60,-0.54075867,-0.51849717,0.22176,0.18704261,-0.22176,-0.18704261,-0.362465,-0.3671649,0.12083944,-0.36565647,0.17251904,-0.17251904,0.11373452,-0.20614155,0.09473547,0.17054307,0.17907894,-26.940580450031778,-24.776251942739442,-18.2405907707243,-18.257960251954,0.5282952,0,1213.7175,0.07340579,-0.045806445,0.008527257,-0.1925578608132835,-0.15146766626738006,0.8208390658072207,0.6770674746431747,0.7369137307026943,-0.031213535,2.9570076,-0.20038657,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.73039266086016,41.17854804521784]}"
61,-0.48836306,-0.45679322,0.10211116,0.06955559,-0.10211116,-0.06955559,-0.40652418,-0.3997903,0.16112725,-0.29200926,0.08133717,-0.08133717,0.13764831,-0.21577342,0.122393295,0.21541823,0.2064264,-25.52169606930923,-24.52439368377696,-16.85866335932084,-16.697786038452406,0.56043977,0,1251.7078,0.090957396,-0.04533247,0.031676296,-0.20441149690052118,-0.18986399307516474,0.5750556351858213,0.6605620297937016,0.6808643774748281,-0.029890312,0.58485466,-0.16908047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.73506390033758,41.077128249640744]}"
62,-0.49739146,-0.4755536,0.20538828,0.14043072,-0.20538828,-0.14043072,-0.32522798,-0.35916448,0.13204814,-0.27599722,0.09105595,-0.09105595,0.115180686,-0.18970576,0.10048158,0.13823754,0.15085198,-24.760918598023558,-24.977135066513107,-11.587427577302712,-12.71121462442536,0.55107975,0,1302.6038,0.098930635,-0.05318459,-0.002928414,-0.3624233949236233,-0.32545655468264995,0.43134471497828586,0.4679724434063457,0.5089140364007283,-0.03079269,0.629418,-0.19979362,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.01533826898287,41.268379573629794]}"
63,-0.47584134,-0.43987197,0.2109879,0.1772136,-0.2109879,-0.1772136,-0.29441142,-0.2849751,0.11007598,-0.28900415,0.12824552,-0.12824552,0.09080616,-0.16694635,0.08006553,0.13239892,0.12238454,-25.134683428466225,-25.73713689014909,-14.66615108888578,-15.658513897233806,0.60430914,0,1311.2638,0.1186507,-0.065331794,-0.016298782,-0.2630229357381055,-0.24347057725173332,0.38305228349118736,0.5835025187655901,0.6084015469190405,-0.036548723,0.46931106,-0.20040359,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.2080268974265,41.09275893558442]}"
64,-0.48355693,-0.45468742,0.058355212,0.05712093,-0.058355212,-0.05712093,-0.4375485,-0.40816748,0.13633886,-0.2781842,0.059664905,-0.059664905,0.12364846,-0.22220746,0.10820077,0.2232619,0.21497129,-25.186099991725804,-23.615399175824173,-13.629599957424682,-14.04536911538375,0.48806244,0,1319.3789,0.08046867,-0.050312776,0.040166,-0.2977274672217793,-0.2541113868533211,0.43236123954484007,0.5411556359222869,0.5947546772684849,-0.025086423,0.116904005,-0.11405179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.02414175876724,41.198580476053706]}"
65,-0.5126159,-0.4909554,0.18740477,0.14429988,-0.18740477,-0.14429988,-0.35977337,-0.37271336,0.14804494,-0.2502164,0.06141121,-0.06141121,0.12258434,-0.1917651,0.10437189,0.16158019,0.17606165,-23.73821832121935,-22.564521029334433,-13.791494276675904,-14.133187934091819,0.48797488,0,1368.9305,0.0736594,-0.050074134,0.009575013,-0.2650359769901696,-0.2297509390475974,0.07984439770153662,0.5809827043484485,0.6263455765676713,-0.027605483,1.8659679,-0.16812061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.23982725848434,41.403845518475016]}"
66,-0.51244986,-0.4585466,0.17317708,0.138455,-0.17317708,-0.138455,-0.3723136,-0.34181064,0.1533924,-0.31048945,0.10038703,-0.10038703,0.1312993,-0.21687582,0.115751475,0.1851017,0.16942114,-25.784572165619753,-24.30275858461713,-17.568206441758697,-17.962990235122128,0.5864299,0,1349.5518,0.101608686,-0.05205838,0.01779115,-0.1895233936046412,-0.1499977766047329,0.9077896956092675,0.6813456639464249,0.7391337972016118,-0.03144539,2.1549702,-0.1897227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.2576139011099,41.18986681779774]}"
67,-0.5120824,-0.49633294,0.22818267,0.22194381,-0.22818267,-0.22194381,-0.32146204,-0.30836758,0.14569677,-0.3348656,0.14775215,-0.14775215,0.12911923,-0.19685112,0.107257,0.14541239,0.13613056,-24.095836354792738,-25.505229712778892,-18.048821437483724,-18.055565631122157,0.542479,0,1328.6031,0.0930929,-0.05596312,-0.005422813,-0.1434823589531484,-0.1710176323192355,0.5298441372529717,0.7490431613050758,0.7079162130453494,-0.033939313,5.0083184,-0.20320013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.19167755925554,41.22328414636699]}"
68,-0.52280843,-0.5086658,0.19446173,0.1741277,-0.19446173,-0.1741277,-0.36550632,-0.36702788,0.17004818,-0.3239008,0.10508287,-0.10508287,0.14588806,-0.22653046,0.12837785,0.16180472,0.16521607,-24.88173010371098,-25.921170510023742,-13.111460973070779,-14.974166323363828,0.55867046,0,1297.5875,0.12545803,-0.06099863,0.0013614023,-0.309799435031747,-0.2676834337190888,0.7640621303117173,0.5269513381272178,0.5776809468373855,-0.027762147,0.3720339,-0.22084248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.97886666844762,41.35291104186544]}"
69,-0.5209607,-0.46015903,0.22285613,0.15660757,-0.22285613,-0.15660757,-0.33726025,-0.32712483,0.14260367,-0.31439462,0.12254147,-0.12254147,0.13319807,-0.19954169,0.10951198,0.14548787,0.14595063,-24.980405915498775,-26.25751597909493,-17.856599555794745,-18.411497733895146,0.49493554,0,1294.7969,0.066145346,-0.045880906,0.0022642503,-0.16630028829811472,-0.17564789533103353,0.5517393142601102,0.714824235290582,0.7011896231369931,-0.030573737,3.7749827,-0.16926001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.96709873822566,41.115755806857884]}"
70,-0.45349705,-0.43094963,0.0999596,0.07174726,-0.0999596,-0.07174726,-0.3703248,-0.3706477,0.13167155,-0.24951623,0.074854985,-0.074854985,0.10635941,-0.17802005,0.095793016,0.19085965,0.18041793,-23.29842632187967,-25.160699055474616,-15.378858208778306,-15.048897120874962,0.6014764,0,1298.3759,0.101279296,-0.058792163,0.015902068,-0.2047601895842463,-0.2514773311885982,0.6173988680278741,0.6600814147836218,0.5981112483279963,-0.035899904,3.7483392,-0.14836109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.06851853380275,41.10731164318716]}"
71,-0.42367515,-0.41690794,0.13777447,0.11302408,-0.13777447,-0.11302408,-0.30362368,-0.31894603,0.13607694,-0.21530274,0.035233524,-0.035233524,0.10936691,-0.18148519,0.09792798,0.14545639,0.14886199,-24.102724833651756,-23.821362442655378,-13.287574218115886,-14.183702715946138,0.5742712,0,1381.1458,0.09042773,-0.05407895,8.170344E-4,-0.28925017691252136,-0.2535888226079778,0.9582191168926587,0.5512892965348064,0.5954194580637544,-0.037935063,3.201449,-0.15628394,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.25707491193944,41.240711462878906]}"
72,-0.5545265,-0.508624,0.10500329,0.03856084,-0.10500329,-0.03856084,-0.47731593,-0.47941864,0.23183733,-0.24242635,-0.006906683,0.006906683,0.19353513,-0.24889374,0.16999507,0.25585958,0.26072234,-23.83621453811675,-24.64081082995147,-15.079389213254405,-15.10521082479012,0.4971105,0,1357.3218,0.08470542,-0.054880604,0.04531974,-0.2250209294145618,-0.23991331982842057,0.5970618677699311,0.6326251674375891,0.6130159810499982,-0.026802143,0.74878615,-0.16231056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.20407431017638,41.32973450753516]}"
73,-0.44034195,-0.43256098,0.15555231,0.12941517,-0.15555231,-0.12941517,-0.30573106,-0.3212968,0.15571043,-0.2923698,0.10408597,-0.10408597,0.13097794,-0.19433285,0.11314806,0.14661884,0.16431949,-23.16319440328454,-25.324871118735448,-14.982169441304045,-14.916521015731824,0.5784188,0,1328.4453,0.09563749,-0.05601282,-0.0025170452,-0.214469705815667,-0.25864786357847536,0.8175301098202912,0.6468092949726992,0.5890067888517908,-0.03690126,9.977402,-0.17034382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.16490776378878,41.2143009935258]}"
74,-0.43801817,-0.44325694,0.1516876,0.1388213,-0.1516876,-0.1388213,-0.30670887,-0.32445073,0.15463206,-0.2432557,0.07524339,-0.07524339,0.11992937,-0.17167479,0.10443886,0.15458898,0.15918377,-22.902629902918676,-25.401110271229598,-12.863711328060049,-13.544675384791038,0.5209996,0,1334.9081,0.07293204,-0.05033734,0.0017054445,-0.2806806128149194,-0.30443434858800117,0.856382393753048,0.5616696153493148,0.5332316280730581,-0.03519169,2.379376,-0.15100123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.10669693337783,41.26182187205572]}"
75,-0.5324444,-0.49224105,0.2418761,0.21867637,-0.2418761,-0.21867637,-0.33352104,-0.30653653,0.15069905,-0.35501075,0.17637517,-0.17637517,0.13153172,-0.1905584,0.10830273,0.15259704,0.12583204,-25.688503632519094,-24.732635935468473,-18.11872707592301,-18.96819517616694,0.5267392,0,1393.8778,0.08504988,-0.05432057,-0.003697526,-0.17279742257565958,-0.13190689084553225,0.9779337238097687,0.7053243480085972,0.7669297856345798,-0.03217126,1.2651213,-0.20367558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.27441239692294,41.09725051200502]}"
76,-0.5630295,-0.4837611,0.21955128,0.1618698,-0.21955128,-0.1618698,-0.3919257,-0.34925896,0.13992745,-0.34880182,0.16118371,-0.16118371,0.13776757,-0.19879201,0.106157206,0.17701395,0.16436622,-26.539155879076382,-25.16908646839169,-16.69577136295454,-17.72329444776286,0.4487088,0,1215.2059,0.054184504,-0.046680104,0.015122896,-0.22767204998445273,-0.1735924157528994,0.5941196480220557,0.6290995628884181,0.7041691588616241,-0.027647695,0.79319984,-0.16089948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.7780033709185,41.164893652899224]}"
77,-0.5291424,-0.5236644,0.2041636,0.20642044,-0.2041636,-0.20642044,-0.3643389,-0.3558224,0.14881371,-0.32743898,0.1423824,-0.1423824,0.13554859,-0.19412155,0.111200266,0.16770081,0.16430816,-25.823229689594346,-26.2808087034952,-17.50521257213218,-17.75686965819689,0.5094752,0,1286.0164,0.06985729,-0.046410907,0.003919889,-0.19197590966268713,-0.19356013673766223,0.8326720145225682,0.6778862590989551,0.6756591799945383,-0.031197857,2.855945,-0.18263708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.91921853358208,41.211426384616615]}"
78,-0.48790896,-0.4672625,0.12967677,0.097246125,-0.12967677,-0.097246125,-0.38242862,-0.38763008,0.13245682,-0.29157746,0.082682244,-0.082682244,0.12402272,-0.21406017,0.10595705,0.18379134,0.2005707,-23.978438363657443,-25.1728879888815,-13.145225259695476,-13.69475692711017,0.53104603,0,1331.1272,0.08899019,-0.055276014,0.02156768,-0.2918142243145219,-0.2953132634246326,0.03312025930159046,0.5482102320565979,0.5440280405315014,-0.030703224,0.6366169,-0.16083343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.0884611331102,41.204509356928895]}"
79,-0.50344217,-0.46672463,0.050915863,0.039766133,-0.050915863,-0.039766133,-0.46443114,-0.43503264,0.22268364,-0.24442291,-0.029299093,0.029299093,0.1836684,-0.27177572,0.17001072,0.2542881,0.2238463,-25.84843317642997,-25.556499773739038,-16.60018849902659,-15.7835465037137,0.5467391,0,1286.1505,0.10375845,-0.055739913,0.043152116,-0.21786913950024997,-0.23640402346031245,0.07681743541685615,0.6422125621975245,0.6175942184356685,-0.026907308,0.8301596,-0.14839324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.92658471891187,41.36054672178045]}"
